Defaulting to user installation because normal site-packages is not writeable
Requirement already satisfied: pyDOE in /home/selfetni/.local/lib/python3.10/site-packages (0.3.8)
Requirement already satisfied: numpy in /home/selfetni/.local/lib/python3.10/site-packages (from pyDOE) (1.24.1)
Requirement already satisfied: scipy in /home/selfetni/.local/lib/python3.10/site-packages (from pyDOE) (1.10.1)
2023-08-27 05:35:25.960580: I tensorflow/tsl/cuda/cudart_stub.cc:28] Could not find cuda drivers on your machine, GPU will not be used.
2023-08-27 05:35:25.982709: I tensorflow/tsl/cuda/cudart_stub.cc:28] Could not find cuda drivers on your machine, GPU will not be used.
2023-08-27 05:35:25.982994: I tensorflow/core/platform/cpu_feature_guard.cc:182] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2023-08-27 05:35:26.402701: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
2023-08-27 05:37:36.554900: E tensorflow/compiler/xla/stream_executor/cuda/cuda_driver.cc:268] failed call to cuInit: CUDA_ERROR_COMPAT_NOT_SUPPORTED_ON_DEVICE: forward compatibility was attempted on non supported HW
2023-08-27 05:37:36.554945: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:168] retrieving CUDA diagnostic information for host: WS8692.zit.bam.de
2023-08-27 05:37:36.554954: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:175] hostname: WS8692.zit.bam.de
2023-08-27 05:37:36.555072: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:199] libcuda reported version is: 525.125.6
2023-08-27 05:37:36.555091: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:203] kernel reported version is: 515.105.1
2023-08-27 05:37:36.555097: E tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:312] kernel version 515.105.1 does not match DSO version 525.125.6 -- cannot find working devices in this configuration
X_f_train: (250000000, 4), X_ini_all: (40804, 4), X_lb_train: (100000, 3), X_ub_train: (100000, 3), X_ltb_train: (100000, 3), X_rtb_train: (100000, 3), phi_ini_all: (40804, 1)

 ! Initilization of all workers pinns 


 -------------------------------------------------------------
  -----  Epoch: 0 <==> N_batches: 100, pinns: 100    -------
  ----- time domain:  t_min: 0.00000, t_max: 0.00100
--------------------------------------------------------------


==> Epoch: 0, Mean_loss of pinns: 7.757e-02, loss_BC: 0.000e+00, loss_IC: 7.757e-02, loss_f: 0.000e+00
 => minimum loss: 5.597e-02, corresponding pinn/batch index: 22
 => maximum loss: 1.021e-01, corresponding pinn/batch  index: 92

==> Epoch: 10, Mean_loss of pinns: 7.555e-02, loss_BC: 0.000e+00, loss_IC: 7.555e-02, loss_f: 0.000e+00
 => minimum loss: 5.540e-02, corresponding pinn/batch index: 45
 => maximum loss: 9.859e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 20, Mean_loss of pinns: 7.367e-02, loss_BC: 0.000e+00, loss_IC: 7.367e-02, loss_f: 0.000e+00
 => minimum loss: 5.430e-02, corresponding pinn/batch index: 45
 => maximum loss: 9.527e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 30, Mean_loss of pinns: 7.194e-02, loss_BC: 0.000e+00, loss_IC: 7.194e-02, loss_f: 0.000e+00
 => minimum loss: 5.331e-02, corresponding pinn/batch index: 45
 => maximum loss: 9.218e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 40, Mean_loss of pinns: 7.037e-02, loss_BC: 0.000e+00, loss_IC: 7.037e-02, loss_f: 0.000e+00
 => minimum loss: 5.243e-02, corresponding pinn/batch index: 45
 => maximum loss: 8.933e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 50, Mean_loss of pinns: 6.895e-02, loss_BC: 0.000e+00, loss_IC: 6.895e-02, loss_f: 0.000e+00
 => minimum loss: 5.166e-02, corresponding pinn/batch index: 45
 => maximum loss: 8.716e-02, corresponding pinn/batch  index: 23
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

 !!! Scipy optimize: !!! - Epoch:  51
Processes:  16
Number of pinns to optimize weights:  32
 !!! pinns to optimize ==> 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97


pinn: 7, Iter: 100, total_loss: 6.049e-02, loss_BC: 0.000e+00, loss_IC: 6.049e-02,loss_f: 0.000e+00
pinn: 50, Iter: 200, total_loss: 1.712e-02, loss_BC: 0.000e+00, loss_IC: 1.712e-02,loss_f: 0.000e+00
pinn: 14, Iter: 200, total_loss: 1.389e-02, loss_BC: 0.000e+00, loss_IC: 1.389e-02,loss_f: 0.000e+00
pinn: 9, Iter: 300, total_loss: 5.392e-03, loss_BC: 0.000e+00, loss_IC: 5.392e-03,loss_f: 0.000e+00
pinn: 50, Iter: 300, total_loss: 1.310e-02, loss_BC: 0.000e+00, loss_IC: 1.310e-02,loss_f: 0.000e+00
pinn: 14, Iter: 300, total_loss: 6.930e-03, loss_BC: 0.000e+00, loss_IC: 6.930e-03,loss_f: 0.000e+00
pinn: 9, Iter: 400, total_loss: 1.593e-03, loss_BC: 0.000e+00, loss_IC: 1.593e-03,loss_f: 0.000e+00
pinn: 50, Iter: 400, total_loss: 1.033e-02, loss_BC: 0.000e+00, loss_IC: 1.033e-02,loss_f: 0.000e+00
pinn: 14, Iter: 400, total_loss: 4.525e-03, loss_BC: 0.000e+00, loss_IC: 4.525e-03,loss_f: 0.000e+00
pinn: 9, Iter: 500, total_loss: 9.624e-04, loss_BC: 0.000e+00, loss_IC: 9.624e-04,loss_f: 0.000e+00
pinn: 50, Iter: 500, total_loss: 5.280e-03, loss_BC: 0.000e+00, loss_IC: 5.280e-03,loss_f: 0.000e+00
pinn: 14, Iter: 500, total_loss: 3.821e-03, loss_BC: 0.000e+00, loss_IC: 3.821e-03,loss_f: 0.000e+00
pinn: 9, Iter: 600, total_loss: 8.361e-04, loss_BC: 0.000e+00, loss_IC: 8.361e-04,loss_f: 0.000e+00
pinn: 50, Iter: 600, total_loss: 3.811e-03, loss_BC: 0.000e+00, loss_IC: 3.811e-03,loss_f: 0.000e+00
pinn: 14, Iter: 600, total_loss: 1.995e-03, loss_BC: 0.000e+00, loss_IC: 1.995e-03,loss_f: 0.000e+00
pinn: 9, Iter: 700, total_loss: 6.912e-04, loss_BC: 0.000e+00, loss_IC: 6.912e-04,loss_f: 0.000e+00
pinn: 14, Iter: 700, total_loss: 9.216e-04, loss_BC: 0.000e+00, loss_IC: 9.216e-04,loss_f: 0.000e+00
pinn: 50, Iter: 700, total_loss: 3.055e-03, loss_BC: 0.000e+00, loss_IC: 3.055e-03,loss_f: 0.000e+00
pinn: 9, Iter: 800, total_loss: 6.069e-04, loss_BC: 0.000e+00, loss_IC: 6.069e-04,loss_f: 0.000e+00
pinn: 14, Iter: 800, total_loss: 7.918e-04, loss_BC: 0.000e+00, loss_IC: 7.918e-04,loss_f: 0.000e+00
pinn: 50, Iter: 800, total_loss: 2.726e-03, loss_BC: 0.000e+00, loss_IC: 2.726e-03,loss_f: 0.000e+00
pinn: 9, Iter: 900, total_loss: 5.584e-04, loss_BC: 0.000e+00, loss_IC: 5.584e-04,loss_f: 0.000e+00
pinn: 14, Iter: 900, total_loss: 7.754e-04, loss_BC: 0.000e+00, loss_IC: 7.754e-04,loss_f: 0.000e+00
pinn: 50, Iter: 900, total_loss: 2.416e-03, loss_BC: 0.000e+00, loss_IC: 2.416e-03,loss_f: 0.000e+00
pinn: 14, Iter: 1000, total_loss: 7.642e-04, loss_BC: 0.000e+00, loss_IC: 7.642e-04,loss_f: 0.000e+00
pinn: 9, Iter: 1000, total_loss: 4.809e-04, loss_BC: 0.000e+00, loss_IC: 4.809e-04,loss_f: 0.000e+00
pinn: 50, Iter: 1000, total_loss: 2.174e-03, loss_BC: 0.000e+00, loss_IC: 2.174e-03,loss_f: 0.000e+00
pinn: 14, Iter: 1100, total_loss: 7.262e-04, loss_BC: 0.000e+00, loss_IC: 7.262e-04,loss_f: 0.000e+00
pinn: 9, Iter: 1100, total_loss: 4.644e-04, loss_BC: 0.000e+00, loss_IC: 4.644e-04,loss_f: 0.000e+00
pinn: 50, Iter: 1100, total_loss: 2.141e-03, loss_BC: 0.000e+00, loss_IC: 2.141e-03,loss_f: 0.000e+00
pinn: 9, Iter: 1200, total_loss: 4.432e-04, loss_BC: 0.000e+00, loss_IC: 4.432e-04,loss_f: 0.000e+00
pinn: 14, Iter: 1200, total_loss: 6.947e-04, loss_BC: 0.000e+00, loss_IC: 6.947e-04,loss_f: 0.000e+00
pinn: 50, Iter: 1200, total_loss: 1.858e-03, loss_BC: 0.000e+00, loss_IC: 1.858e-03,loss_f: 0.000e+00
pinn: 9, Iter: 1300, total_loss: 4.232e-04, loss_BC: 0.000e+00, loss_IC: 4.232e-04,loss_f: 0.000e+00
pinn: 14, Iter: 1300, total_loss: 6.073e-04, loss_BC: 0.000e+00, loss_IC: 6.073e-04,loss_f: 0.000e+00
pinn: 50, Iter: 1300, total_loss: 1.798e-03, loss_BC: 0.000e+00, loss_IC: 1.798e-03,loss_f: 0.000e+00
pinn: 9, Iter: 1400, total_loss: 4.003e-04, loss_BC: 0.000e+00, loss_IC: 4.003e-04,loss_f: 0.000e+00
pinn: 14, Iter: 1400, total_loss: 5.395e-04, loss_BC: 0.000e+00, loss_IC: 5.395e-04,loss_f: 0.000e+00
pinn: 50, Iter: 1400, total_loss: 1.738e-03, loss_BC: 0.000e+00, loss_IC: 1.738e-03,loss_f: 0.000e+00
pinn: 9, Iter: 1500, total_loss: 3.749e-04, loss_BC: 0.000e+00, loss_IC: 3.749e-04,loss_f: 0.000e+00
pinn: 14, Iter: 1500, total_loss: 5.203e-04, loss_BC: 0.000e+00, loss_IC: 5.203e-04,loss_f: 0.000e+00
pinn: 50, Iter: 1500, total_loss: 1.691e-03, loss_BC: 0.000e+00, loss_IC: 1.691e-03,loss_f: 0.000e+00
pinn: 9, Iter: 1600, total_loss: 3.558e-04, loss_BC: 0.000e+00, loss_IC: 3.558e-04,loss_f: 0.000e+00
pinn: 14, Iter: 1600, total_loss: 4.930e-04, loss_BC: 0.000e+00, loss_IC: 4.930e-04,loss_f: 0.000e+00
pinn: 50, Iter: 1600, total_loss: 1.660e-03, loss_BC: 0.000e+00, loss_IC: 1.660e-03,loss_f: 0.000e+00
pinn: 9, Iter: 1700, total_loss: 3.452e-04, loss_BC: 0.000e+00, loss_IC: 3.452e-04,loss_f: 0.000e+00
pinn: 14, Iter: 1700, total_loss: 4.829e-04, loss_BC: 0.000e+00, loss_IC: 4.829e-04,loss_f: 0.000e+00
pinn: 50, Iter: 1700, total_loss: 1.564e-03, loss_BC: 0.000e+00, loss_IC: 1.564e-03,loss_f: 0.000e+00
pinn: 9, Iter: 1800, total_loss: 3.400e-04, loss_BC: 0.000e+00, loss_IC: 3.400e-04,loss_f: 0.000e+00
pinn: 14, Iter: 1800, total_loss: 4.667e-04, loss_BC: 0.000e+00, loss_IC: 4.667e-04,loss_f: 0.000e+00
pinn: 50, Iter: 1800, total_loss: 1.348e-03, loss_BC: 0.000e+00, loss_IC: 1.348e-03,loss_f: 0.000e+00
pinn: 9, Iter: 1900, total_loss: 3.333e-04, loss_BC: 0.000e+00, loss_IC: 3.333e-04,loss_f: 0.000e+00
pinn: 14, Iter: 1900, total_loss: 4.569e-04, loss_BC: 0.000e+00, loss_IC: 4.569e-04,loss_f: 0.000e+00
pinn: 50, Iter: 1900, total_loss: 1.211e-03, loss_BC: 0.000e+00, loss_IC: 1.211e-03,loss_f: 0.000e+00
pinn: 9, Iter: 2000, total_loss: 3.279e-04, loss_BC: 0.000e+00, loss_IC: 3.279e-04,loss_f: 0.000e+00
pinn: 14, Iter: 2000, total_loss: 4.502e-04, loss_BC: 0.000e+00, loss_IC: 4.502e-04,loss_f: 0.000e+00
pinn: 50, Iter: 2000, total_loss: 1.121e-03, loss_BC: 0.000e+00, loss_IC: 1.121e-03,loss_f: 0.000e+00
pinn: 9, Iter: 2100, total_loss: 3.247e-04, loss_BC: 0.000e+00, loss_IC: 3.247e-04,loss_f: 0.000e+00
pinn: 14, Iter: 2100, total_loss: 4.455e-04, loss_BC: 0.000e+00, loss_IC: 4.455e-04,loss_f: 0.000e+00
pinn: 50, Iter: 2100, total_loss: 1.081e-03, loss_BC: 0.000e+00, loss_IC: 1.081e-03,loss_f: 0.000e+00
pinn: 14, Iter: 2200, total_loss: 4.384e-04, loss_BC: 0.000e+00, loss_IC: 4.384e-04,loss_f: 0.000e+00
pinn: 9, Iter: 2200, total_loss: 3.203e-04, loss_BC: 0.000e+00, loss_IC: 3.203e-04,loss_f: 0.000e+00
pinn: 50, Iter: 2200, total_loss: 1.040e-03, loss_BC: 0.000e+00, loss_IC: 1.040e-03,loss_f: 0.000e+00
pinn: 9, Iter: 2300, total_loss: 3.148e-04, loss_BC: 0.000e+00, loss_IC: 3.148e-04,loss_f: 0.000e+00
pinn: 14, Iter: 2300, total_loss: 4.353e-04, loss_BC: 0.000e+00, loss_IC: 4.353e-04,loss_f: 0.000e+00
pinn: 50, Iter: 2300, total_loss: 9.312e-04, loss_BC: 0.000e+00, loss_IC: 9.312e-04,loss_f: 0.000e+00
pinn: 14, Iter: 2400, total_loss: 4.244e-04, loss_BC: 0.000e+00, loss_IC: 4.244e-04,loss_f: 0.000e+00
pinn: 9, Iter: 2400, total_loss: 3.036e-04, loss_BC: 0.000e+00, loss_IC: 3.036e-04,loss_f: 0.000e+00
pinn: 50, Iter: 2400, total_loss: 8.986e-04, loss_BC: 0.000e+00, loss_IC: 8.986e-04,loss_f: 0.000e+00
pinn: 9, Iter: 2500, total_loss: 2.798e-04, loss_BC: 0.000e+00, loss_IC: 2.798e-04,loss_f: 0.000e+00
pinn: 14, Iter: 2500, total_loss: 4.182e-04, loss_BC: 0.000e+00, loss_IC: 4.182e-04,loss_f: 0.000e+00
pinn: 50, Iter: 2500, total_loss: 8.821e-04, loss_BC: 0.000e+00, loss_IC: 8.821e-04,loss_f: 0.000e+00
pinn: 14, Iter: 2600, total_loss: 4.151e-04, loss_BC: 0.000e+00, loss_IC: 4.151e-04,loss_f: 0.000e+00
pinn: 9, Iter: 2600, total_loss: 2.618e-04, loss_BC: 0.000e+00, loss_IC: 2.618e-04,loss_f: 0.000e+00
pinn: 50, Iter: 2600, total_loss: 8.646e-04, loss_BC: 0.000e+00, loss_IC: 8.646e-04,loss_f: 0.000e+00
pinn: 14, Iter: 2700, total_loss: 4.071e-04, loss_BC: 0.000e+00, loss_IC: 4.071e-04,loss_f: 0.000e+00
pinn: 9, Iter: 2700, total_loss: 2.541e-04, loss_BC: 0.000e+00, loss_IC: 2.541e-04,loss_f: 0.000e+00
pinn: 50, Iter: 2700, total_loss: 8.090e-04, loss_BC: 0.000e+00, loss_IC: 8.090e-04,loss_f: 0.000e+00
pinn: 14, Iter: 2800, total_loss: 4.043e-04, loss_BC: 0.000e+00, loss_IC: 4.043e-04,loss_f: 0.000e+00
pinn: 9, Iter: 2800, total_loss: 2.391e-04, loss_BC: 0.000e+00, loss_IC: 2.391e-04,loss_f: 0.000e+00
pinn: 50, Iter: 2800, total_loss: 7.660e-04, loss_BC: 0.000e+00, loss_IC: 7.660e-04,loss_f: 0.000e+00
pinn: 14, Iter: 2900, total_loss: 3.990e-04, loss_BC: 0.000e+00, loss_IC: 3.990e-04,loss_f: 0.000e+00
pinn: 9, Iter: 2900, total_loss: 2.170e-04, loss_BC: 0.000e+00, loss_IC: 2.170e-04,loss_f: 0.000e+00
pinn: 50, Iter: 2900, total_loss: 7.273e-04, loss_BC: 0.000e+00, loss_IC: 7.273e-04,loss_f: 0.000e+00
pinn: 14, Iter: 3000, total_loss: 3.926e-04, loss_BC: 0.000e+00, loss_IC: 3.926e-04,loss_f: 0.000e+00
pinn: 9, Iter: 3000, total_loss: 2.029e-04, loss_BC: 0.000e+00, loss_IC: 2.029e-04,loss_f: 0.000e+00
pinn: 50, Iter: 3000, total_loss: 7.071e-04, loss_BC: 0.000e+00, loss_IC: 7.071e-04,loss_f: 0.000e+00
pinn: 14, Iter: 3100, total_loss: 3.854e-04, loss_BC: 0.000e+00, loss_IC: 3.854e-04,loss_f: 0.000e+00
pinn: 9, Iter: 3100, total_loss: 1.910e-04, loss_BC: 0.000e+00, loss_IC: 1.910e-04,loss_f: 0.000e+00
pinn: 50, Iter: 3100, total_loss: 6.875e-04, loss_BC: 0.000e+00, loss_IC: 6.875e-04,loss_f: 0.000e+00

 !!! number of pinns above the Treshhold:  1

 !!! pinns above the Treshhold ==> 10

 !!! Scipy optimization done !!!
 
==> loss after L-BFGS-B optimization for Epoch: 153, Mean_loss of pinns: 1.305e-02, loss_BC: 0.000e+00, loss_IC: 1.305e-02, loss_f: 0.000e+00
 => minimum loss: 1.863e-04, corresponding pinn/batch index: 9
 => maximum loss: 5.098e-02, corresponding pinn/batch  index: 10

 Scipy - reshuffle at epoch 153, for a total loss: 1.305e-02


==> Epoch: 160, Mean_loss of pinns: 3.588e-02, loss_BC: 0.000e+00, loss_IC: 3.588e-02, loss_f: 0.000e+00
 => minimum loss: 3.588e-02, corresponding pinn/batch index: 10
 => maximum loss: 3.588e-02, corresponding pinn/batch  index: 10
 => In : Number of pinns to train: 1
 => Out : Number of pinns above Threshold: 1
pinns above Threshold: 10

==> Epoch: 170, Mean_loss of pinns: 3.206e-02, loss_BC: 0.000e+00, loss_IC: 3.206e-02, loss_f: 0.000e+00
 => minimum loss: 3.206e-02, corresponding pinn/batch index: 10
 => maximum loss: 3.206e-02, corresponding pinn/batch  index: 10
 => In : Number of pinns to train: 1
 => Out : Number of pinns above Threshold: 1
pinns above Threshold: 10

==> Epoch: 180, Mean_loss of pinns: 2.959e-02, loss_BC: 0.000e+00, loss_IC: 2.959e-02, loss_f: 0.000e+00
 => minimum loss: 2.959e-02, corresponding pinn/batch index: 10
 => maximum loss: 2.959e-02, corresponding pinn/batch  index: 10
 => In : Number of pinns to train: 1
 => Out : Number of pinns above Threshold: 1
pinns above Threshold: 10

==> Epoch: 190, Mean_loss of pinns: 2.849e-02, loss_BC: 0.000e+00, loss_IC: 2.849e-02, loss_f: 0.000e+00
 => minimum loss: 2.849e-02, corresponding pinn/batch index: 10
 => maximum loss: 2.849e-02, corresponding pinn/batch  index: 10
 => In : Number of pinns to train: 1
 => Out : Number of pinns above Threshold: 1
pinns above Threshold: 10

==> Epoch: 200, Mean_loss of pinns: 2.794e-02, loss_BC: 0.000e+00, loss_IC: 2.794e-02, loss_f: 0.000e+00
 => minimum loss: 2.794e-02, corresponding pinn/batch index: 10
 => maximum loss: 2.794e-02, corresponding pinn/batch  index: 10
 => In : Number of pinns to train: 1
 => Out : Number of pinns above Threshold: 1
pinns above Threshold: 10

 !!! Scipy optimize: !!! - Epoch:  204
Processes:  1
Number of pinns to optimize weights:  1
 !!! pinns to optimize ==> 10


pinn: 10, Iter: 100, total_loss: 6.036e-03, loss_BC: 0.000e+00, loss_IC: 6.036e-03,loss_f: 0.000e+00
pinn: 10, Iter: 200, total_loss: 1.786e-03, loss_BC: 0.000e+00, loss_IC: 1.786e-03,loss_f: 0.000e+00
pinn: 10, Iter: 300, total_loss: 1.074e-03, loss_BC: 0.000e+00, loss_IC: 1.074e-03,loss_f: 0.000e+00
pinn: 10, Iter: 400, total_loss: 8.970e-04, loss_BC: 0.000e+00, loss_IC: 8.970e-04,loss_f: 0.000e+00
pinn: 10, Iter: 500, total_loss: 8.366e-04, loss_BC: 0.000e+00, loss_IC: 8.366e-04,loss_f: 0.000e+00
pinn: 10, Iter: 600, total_loss: 8.023e-04, loss_BC: 0.000e+00, loss_IC: 8.023e-04,loss_f: 0.000e+00
pinn: 10, Iter: 700, total_loss: 7.767e-04, loss_BC: 0.000e+00, loss_IC: 7.767e-04,loss_f: 0.000e+00
pinn: 10, Iter: 800, total_loss: 6.935e-04, loss_BC: 0.000e+00, loss_IC: 6.935e-04,loss_f: 0.000e+00
pinn: 10, Iter: 900, total_loss: 5.980e-04, loss_BC: 0.000e+00, loss_IC: 5.980e-04,loss_f: 0.000e+00
pinn: 10, Iter: 1000, total_loss: 5.606e-04, loss_BC: 0.000e+00, loss_IC: 5.606e-04,loss_f: 0.000e+00
pinn: 10, Iter: 1100, total_loss: 5.331e-04, loss_BC: 0.000e+00, loss_IC: 5.331e-04,loss_f: 0.000e+00
pinn: 10, Iter: 1200, total_loss: 4.960e-04, loss_BC: 0.000e+00, loss_IC: 4.960e-04,loss_f: 0.000e+00
pinn: 10, Iter: 1300, total_loss: 4.754e-04, loss_BC: 0.000e+00, loss_IC: 4.754e-04,loss_f: 0.000e+00
pinn: 10, Iter: 1400, total_loss: 4.428e-04, loss_BC: 0.000e+00, loss_IC: 4.428e-04,loss_f: 0.000e+00
pinn: 10, Iter: 1500, total_loss: 4.351e-04, loss_BC: 0.000e+00, loss_IC: 4.351e-04,loss_f: 0.000e+00
pinn: 10, Iter: 1600, total_loss: 4.311e-04, loss_BC: 0.000e+00, loss_IC: 4.311e-04,loss_f: 0.000e+00
pinn: 10, Iter: 1700, total_loss: 4.279e-04, loss_BC: 0.000e+00, loss_IC: 4.279e-04,loss_f: 0.000e+00
pinn: 10, Iter: 1800, total_loss: 4.132e-04, loss_BC: 0.000e+00, loss_IC: 4.132e-04,loss_f: 0.000e+00
pinn: 10, Iter: 1900, total_loss: 4.016e-04, loss_BC: 0.000e+00, loss_IC: 4.016e-04,loss_f: 0.000e+00
pinn: 10, Iter: 2000, total_loss: 3.906e-04, loss_BC: 0.000e+00, loss_IC: 3.906e-04,loss_f: 0.000e+00
pinn: 10, Iter: 2100, total_loss: 3.822e-04, loss_BC: 0.000e+00, loss_IC: 3.822e-04,loss_f: 0.000e+00
pinn: 10, Iter: 2200, total_loss: 3.673e-04, loss_BC: 0.000e+00, loss_IC: 3.673e-04,loss_f: 0.000e+00
pinn: 10, Iter: 2300, total_loss: 3.585e-04, loss_BC: 0.000e+00, loss_IC: 3.585e-04,loss_f: 0.000e+00
pinn: 10, Iter: 2400, total_loss: 3.519e-04, loss_BC: 0.000e+00, loss_IC: 3.519e-04,loss_f: 0.000e+00
pinn: 10, Iter: 2500, total_loss: 3.348e-04, loss_BC: 0.000e+00, loss_IC: 3.348e-04,loss_f: 0.000e+00
pinn: 10, Iter: 2600, total_loss: 3.277e-04, loss_BC: 0.000e+00, loss_IC: 3.277e-04,loss_f: 0.000e+00
pinn: 10, Iter: 2700, total_loss: 3.147e-04, loss_BC: 0.000e+00, loss_IC: 3.147e-04,loss_f: 0.000e+00
pinn: 10, Iter: 2800, total_loss: 3.106e-04, loss_BC: 0.000e+00, loss_IC: 3.106e-04,loss_f: 0.000e+00
pinn: 10, Iter: 2900, total_loss: 3.048e-04, loss_BC: 0.000e+00, loss_IC: 3.048e-04,loss_f: 0.000e+00
pinn: 10, Iter: 3000, total_loss: 2.967e-04, loss_BC: 0.000e+00, loss_IC: 2.967e-04,loss_f: 0.000e+00
pinn: 10, Iter: 3100, total_loss: 2.883e-04, loss_BC: 0.000e+00, loss_IC: 2.883e-04,loss_f: 0.000e+00
pinn: 10, Iter: 3200, total_loss: 2.671e-04, loss_BC: 0.000e+00, loss_IC: 2.671e-04,loss_f: 0.000e+00

 !!! number of pinns above the Treshhold:  0

 !!! pinns above the Treshhold ==> 

 !!! Scipy optimization done !!!
 
==> loss after L-BFGS-B optimization for Epoch: 204, Mean_loss of pinns: 2.667e-04, loss_BC: 0.000e+00, loss_IC: 2.667e-04, loss_f: 0.000e+00
 => minimum loss: 2.667e-04, corresponding pinn/batch index: 10
 => maximum loss: 2.667e-04, corresponding pinn/batch  index: 10

==> Epoch: 210, Mean_loss of pinns: 2.543e-04, loss_BC: 0.000e+00, loss_IC: 2.543e-04, loss_f: 0.000e+00
 => minimum loss: 2.543e-04, corresponding pinn/batch index: 10
 => maximum loss: 2.543e-04, corresponding pinn/batch  index: 10

 max_loss: 2.543e-04 < Threshold: 5.000e-03


 !!!  saving predictions of pinns in progress !!! 


        ! saving complete ! 

==> Epoch: 210, Mean_loss of pinns: 2.543e-04, loss_BC: 0.000e+00,                                            loss_IC: 2.543e-04, loss_f: 0.000e+00

 reduce N_batches from Epoch: 211 ==>  N_batches: 36


 max_loss: 2.543e-04, min_loss: 2.543e-04

New batch:  0 ==> selected pinn: 8
New batch:  1 ==> selected pinn: 10
New batch:  2 ==> selected pinn: 2
New batch:  3 ==> selected pinn: 12
New batch:  4 ==> selected pinn: 14
New batch:  5 ==> selected pinn: 6
New batch:  6 ==> selected pinn: 16
New batch:  7 ==> selected pinn: 10
New batch:  8 ==> selected pinn: 10
New batch:  9 ==> selected pinn: 20
New batch:  10 ==> selected pinn: 14
New batch:  11 ==> selected pinn: 14
New batch:  12 ==> selected pinn: 16
New batch:  13 ==> selected pinn: 18
New batch:  14 ==> selected pinn: 19
New batch:  15 ==> selected pinn: 20
New batch:  16 ==> selected pinn: 22
New batch:  17 ==> selected pinn: 23
New batch:  18 ==> selected pinn: 10
New batch:  19 ==> selected pinn: 10
New batch:  20 ==> selected pinn: 10
New batch:  21 ==> selected pinn: 36
New batch:  22 ==> selected pinn: 10
New batch:  23 ==> selected pinn: 10
New batch:  24 ==> selected pinn: 48
New batch:  25 ==> selected pinn: 50
New batch:  26 ==> selected pinn: 50
New batch:  27 ==> selected pinn: 53
New batch:  28 ==> selected pinn: 53
New batch:  29 ==> selected pinn: 54
New batch:  30 ==> selected pinn: 48
New batch:  31 ==> selected pinn: 50
New batch:  32 ==> selected pinn: 58
New batch:  33 ==> selected pinn: 52
New batch:  34 ==> selected pinn: 53
New batch:  35 ==> selected pinn: 55
Nbr_f_pts_max_per_batch: 15620
Nbr_f_pts_min_per_batch: 620
N_ini_max_per_batch: 112
N_ini_min_per_batch: 4

 -------------------------------------------------------------
  -----  Epoch: 211 <==> N_batches: 36, pinns: 36    -------
 time domain:  t_min: 0.00000, t_max: 0.00100
--------------------------------------------------------------


==> Epoch: 220, Mean_loss of pinns: 2.414e-02, loss_BC: 0.000e+00, loss_IC: 2.414e-02, loss_f: 0.000e+00
 => minimum loss: 5.142e-06, corresponding pinn/batch index: 24
 => maximum loss: 7.655e-02, corresponding pinn/batch  index: 34

